timestamp,latency_p95_ms,error_rate_pct,requests_per_second,cpu_pct,memory_mb
2026-04-08T09:49:30+00:00,9.499999999999998,0.0,0.036366281184086115,0.3272965306568133,571.51953125
2026-04-08T09:50:00+00:00,9.499999999999998,0.0,0.03636628118408612,0.3454796712486589,571.51953125
2026-04-08T09:50:30+00:00,9.5,0.0,0.03636495872577185,0.3272905795944249,571.51953125
2026-04-08T09:51:00+00:00,9.5,0.0,0.03636628118408612,0.327293885691886,571.51953125
2026-04-08T09:51:30+00:00,9.5,0.0,0.036366281184086115,0.32729388569211854,571.51953125
2026-04-08T09:52:00+00:00,9.5,0.0,0.03636561994290598,0.3272876040091143,571.51953125
2026-04-08T09:52:30+00:00,9.5,0.0,0.03636561994290598,0.3272876040088818,571.51953125
2026-04-08T09:53:00+00:00,9.5,0.0,0.03636495872577185,0.3091021491691155,571.51953125
2026-04-08T09:53:30+00:00,9.5,0.0,0.03636694244931357,0.30912496253072297,571.51953125
2026-04-08T09:54:00+00:00,9.5,0.0,0.036364297532682416,0.3454707448175749,571.51953125
2026-04-08T09:54:30+00:00,9.5,0.0,0.03636495872577185,0.32728462853201074,571.51953125
2026-04-08T09:55:00+00:00,9.5,0.0,0.03636561994290598,0.3091077695145489,571.51953125
2026-04-08T09:55:30+00:00,9.5,0.0,0.03636561994290598,0.3272905794862179,571.51953125
2026-04-08T09:56:00+00:00,9.499999999999998,0.0,0.03636628118408612,0.3454796712488657,571.51953125
2026-04-08T09:56:30+00:00,9.5,0.0,0.03636561994290598,0.345476695663555,571.51953125
2026-04-08T09:57:00+00:00,9.5,0.0,0.03636495872577184,0.3636495872577495,571.51953125
2026-04-08T09:57:30+00:00,9.5,0.0,0.03636495872577185,0.36365289334323925,571.51953125
2026-04-08T09:58:00+00:00,9.5,0.0,0.03636561994290598,0.3454733894576802,571.51953125
2026-04-08T09:58:30+00:00,9.5,0.0,0.03636561994290598,0.3454733894576544,571.51953125
2026-04-08T09:59:00+00:00,9.5,0.0,0.036366281184086115,0.3272935550715285,571.51953125
2026-04-08T09:59:30+00:00,9.499999999999998,0.0,0.03683348001173427,0.32576346107691295,571.51953125
2026-04-08T10:00:00+00:00,56.24999999999998,0.0,0.03636561994290598,23.783115442660506,541.1722547743055
2026-04-08T10:00:30+00:00,50.58847374375803,0.0,0.01864921371068554,0.2354501223953414,500.12109375
2026-04-08T10:01:00+00:00,9.5,0.0,0.03636561994290598,0.34547636504291973,500.12109375
2026-04-08T10:01:30+00:00,9.5,0.0,0.03636561994290598,0.36365917501437317,500.12109375
2026-04-08T10:02:00+00:00,9.5,0.0,0.03636495872577185,0.3091047940375971,500.12109375
2026-04-08T10:02:30+00:00,9.5,0.0,0.01916150310629995,18.013073984655904,500.1822916666667
2026-04-08T10:03:00+00:00,32.49999999999999,0.0,0.018183140592043057,21.00152738380973,500.6490885416667
2026-04-08T10:03:30+00:00,9.91178177840063,0.0,0.01818413252595785,0.3636790132958637,500.8046875
2026-04-08T10:04:00+00:00,9.500000000000002,0.0,0.01818280997145299,0.3272938856920548,500.8046875
2026-04-08T10:04:30+00:00,28.750227272727212,0.0,0.03636363636363636,20.218238348135255,500.6859375
