timestamp,latency_p95_ms,error_rate_pct,requests_per_second,cpu_pct,memory_mb
2026-04-08T10:40:30+00:00,9.5,0.0,0.03636628118408612,0.3818492587590407,500.0546875
2026-04-08T10:41:00+00:00,9.499999999999998,0.0,0.036366281184086115,0.3272965306567737,500.0546875
2026-04-08T10:41:30+00:00,9.5,0.0,0.03636561994290598,0.36365917501436906,500.0546875
2026-04-08T10:42:00+00:00,9.5,0.0,0.03636561994290598,0.34547636504291734,500.0546875
2026-04-08T10:42:30+00:00,9.5,0.0,0.03636694244931358,0.3454829775749545,500.0546875
2026-04-08T10:43:00+00:00,9.499999999999998,0.0,0.036366281184086115,0.3636628118408599,500.0546875
2026-04-08T10:43:30+00:00,9.5,0.0,0.03636495872577184,0.3454760346507734,500.0546875
2026-04-08T10:44:00+00:00,9.499999999999998,0.0,0.036366281184086115,0.400029093024946,500.0546875
2026-04-08T10:44:30+00:00,9.5,0.0,0.036366281184086115,0.3636598362555525,500.0546875
2026-04-08T10:45:00+00:00,9.5,0.0,0.03636694244931358,0.36366281196109973,500.0546875
2026-04-08T10:45:30+00:00,9.500000000000002,0.0,0.01818280997145299,0.36365917501436906,500.0546875
2026-04-08T10:46:00+00:00,9.500000000000002,0.0,0.018183140592043057,0.36366281184086147,500.0546875
2026-04-08T10:46:30+00:00,9.5,0.0,0.01818347122465679,0.43640330939176175,500.0546875
2026-04-08T10:47:00+00:00,9.5,0.0,0.018183471224656786,0.34548595326847886,499.0703125
2026-04-08T10:47:30+00:00,9.5,0.0,0.01818347122465679,0.3454859532684813,497.1953125
2026-04-08T10:48:00+00:00,9.5,0.0,0.018183140592043057,0.34548264694234077,496.3046875
2026-04-08T10:48:30+00:00,9.5,0.0,0.018183140592043057,0.3818423156064134,496.3046875
2026-04-08T10:49:00+00:00,9.500000000000002,0.0,0.01818280997145299,0.3272935550714655,496.3046875
2026-04-08T10:49:30+00:00,9.500000000000002,0.0,0.01818280997145299,0.3272935550714639,496.3046875
2026-04-08T10:50:00+00:00,9.500000000000002,0.0,0.01818280997145299,0.30911041447942444,496.3046875
2026-04-08T10:50:30+00:00,9.5,0.0,0.01818347122465679,0.30911636575825546,496.3046875
2026-04-08T10:51:00+00:00,9.5,0.0,0.01818280997145299,0.36366215070789426,496.3046875
2026-04-08T10:51:30+00:00,9.5,0.0,0.01818347122465679,0.38184694443895667,496.3046875
2026-04-08T10:52:00+00:00,9.5,0.0,0.018183471224656786,0.34548066324284604,496.3046875
2026-04-08T10:52:30+00:00,9.5,0.0,0.01818347122465679,0.34548595326848297,496.3046875
2026-04-08T10:53:00+00:00,9.5,0.0,0.018183140592043057,0.34548231630972864,496.3046875
2026-04-08T10:53:30+00:00,9.500000000000002,0.0,0.018183140592043057,0.40002909302494843,496.3046875
2026-04-08T10:54:00+00:00,9.5,0.0,0.01818314059204306,0.38184297684759844,496.3046875
2026-04-08T10:54:30+00:00,9.500000000000002,0.0,0.01818280997145299,0.4000254561984577,496.3046875
2026-04-08T10:55:00+00:00,9.500000000000002,0.0,0.01818280997145299,0.3818426462270035,496.3046875
2026-04-08T10:55:30+00:00,9.5,0.0,0.01818314059204306,0.3272995063503029,496.3046875
