timestamp,latency_p95_ms,error_rate_pct,requests_per_second,cpu_pct,memory_mb
2026-04-08T10:10:30+00:00,9.5,0.0,0.03636495872577185,0.3454700833719361,500.2421875
2026-04-08T10:11:00+00:00,9.5,0.0,0.036366281184086115,0.3454826469423416,500.2421875
2026-04-08T10:11:30+00:00,9.5,0.0,0.03636694244931358,0.3273024820438217,500.2421875
2026-04-08T10:12:00+00:00,9.5,0.0,0.03636561994290598,0.3272935550714647,500.2421875
2026-04-08T10:12:30+00:00,9.5,0.0,0.03636561994290598,0.3272905794861533,500.2421875
2026-04-08T10:13:00+00:00,9.5,0.0,0.036366281184086115,0.34547669566350736,500.2421875
2026-04-08T10:13:30+00:00,9.5,0.0,0.01776445972152257,0.27211375999147247,500.2421875
2026-04-08T10:14:00+00:00,19.750006818615727,0.0,0.01818280997145299,21.055755442372316,499.29730902777777
2026-04-08T10:14:30+00:00,17.104891344310857,0.0,0.01927488958356997,0.34622808472321326,498.55078125
2026-04-08T10:15:00+00:00,9.499999999999998,0.0,0.036366281184086115,0.3272965306567745,498.55078125
2026-04-08T10:15:30+00:00,9.5,0.0,0.03636561994290598,0.3091104144794213,498.55078125
2026-04-08T10:16:00+00:00,9.5,0.0,0.03636561994290598,0.34547338945760586,498.55078125
2026-04-08T10:16:30+00:00,9.499999999999998,0.0,0.036366281184086115,0.32729653065677417,498.55078125
2026-04-08T10:17:00+00:00,9.499999999999998,0.0,0.03636628118408612,0.3272965306567745,498.55078125
2026-04-08T10:17:30+00:00,9.5,0.0,0.036366281184086115,0.3272935550714671,498.55078125
2026-04-08T10:18:00+00:00,9.5,0.0,0.03636760373858967,0.3273114095572769,498.55078125
2026-04-08T10:18:30+00:00,9.5,0.0,0.03636892638929299,0.32731736148543944,498.55078125
2026-04-08T10:19:00+00:00,9.5,0.0,0.0363682650519157,0.32902113640686087,498.55078125
2026-04-08T10:19:30+00:00,39.37498295284071,0.0,0.03636760373858967,21.602298757910603,499.0837673611111
2026-04-08T10:20:00+00:00,33.64410089006978,0.0,0.01928492763715112,0.30210180068918024,499.8203125
2026-04-08T10:20:30+00:00,9.5,0.0,0.0363682650519157,0.36367934395252594,499.8203125
2026-04-08T10:21:00+00:00,9.5,0.0,0.03636760373858967,0.309127277031319,499.8203125
2026-04-08T10:21:30+00:00,9.5,0.0,0.03636694244931357,0.30911901081916526,499.8203125
2026-04-08T10:22:00+00:00,9.5,0.0,0.03636760373858967,0.3273084336473101,499.8203125
2026-04-08T10:22:30+00:00,9.500000000000002,0.0,0.03636694244931358,0.3091216559762729,499.8203125
2026-04-08T10:23:00+00:00,9.5,0.0,0.03636760373858967,0.30912463177801247,499.8203125
2026-04-08T10:23:30+00:00,9.5,0.0,0.0363682650519157,0.3454955420832311,499.8203125
2026-04-08T10:24:00+00:00,9.5,0.0,0.03636760373858967,0.3636760373858962,499.8203125
2026-04-08T10:24:30+00:00,9.5,0.0,0.03636694244931358,0.3636694244931353,499.8203125
2026-04-08T10:25:00+00:00,9.5,0.0,0.03636760373858967,0.34549223551660097,499.8203125
2026-04-08T10:25:30+00:00,13.749672679662492,0.0,0.036366281184086115,21.347250413937584,499.88226996527777
